Date,Price,Open,High,Low,Vol.,Change %
4/29/1985,1259.72,1274.96,1274.96,1259.28,,-0.0121
4/26/1985,1275.18,1284.89,1287.1,1275.07,,-0.0075
4/25/1985,1284.78,1278.38,1285.34,1275.73,,0.0049
4/24/1985,1278.49,1278.6,1280.81,1273.52,,-0.0002
4/23/1985,1278.71,1266.45,1280.26,1264.36,,0.0096
4/22/1985,1266.56,1266.45,1269.1,1261.71,,0
4/19/1985,1266.56,1265.02,1268.88,1262.48,,0.0011
4/18/1985,1265.13,1272.42,1278.82,1263.91,,-0.0056
4/17/1985,1272.31,1269.43,1274.4,1267.23,,0.0022
4/16/1985,1269.55,1266.67,1273.3,1260.05,,0.0022
4/15/1985,1266.78,1265.68,1268.44,1262.59,,0.0009
4/12/1985,1265.68,1263.58,1265.67,1261.71,,0.0016
4/11/1985,1263.69,1259.94,1269.55,1259.94,,0.003
4/10/1985,1259.94,1253.75,1264.47,1253.75,,0.0048
4/9/1985,1253.86,1252.98,1258.17,1251.21,,0.0007
4/8/1985,1252.98,1259.28,1262.48,1250.66,,-0.0048
4/4/1985,1259.05,1258.06,1260.05,1252.87,,0.0008
4/3/1985,1258.06,1265.68,1265.68,1253.98,,-0.006
4/2/1985,1265.68,1272.75,1277.27,1263.69,,-0.0056
4/1/1985,1272.75,1267.01,1272.75,1264.24,,0.0047
3/29/1985,1266.78,1260.71,1266.9,1259.17,,0.0048
3/28/1985,1260.71,1264.91,1271.31,1259.72,,-0.0033
3/27/1985,1264.91,1259.72,1267.45,1259.05,,0.0041
3/26/1985,1259.72,1259.94,1263.8,1255.96,,-0.0002
3/25/1985,1259.94,1267.45,1267.67,1258.72,,-0.0059
3/22/1985,1267.45,1268.22,1273.19,1264.47,,-0.0006
3/21/1985,1268.22,1265.24,1273.52,1263.25,,0.0024
3/20/1985,1265.24,1270.54,1271.86,1262.59,,-0.0046
3/19/1985,1271.09,1249.23,1271.08,1248.79,,0.0171
3/18/1985,1249.67,1251.1,1256.63,1246.8,,0.0019
3/15/1985,1247.35,1260.93,1262.59,1251,,-0.0101
3/14/1985,1260.05,1261.71,1266.34,1258.61,,-0.0013
3/13/1985,1261.7,1271.86,1275.73,1260.93,,-0.0079
3/12/1985,1271.75,1268.22,1275.95,1266.12,,0.0025
3/11/1985,1268.55,1269.55,1272.97,1263.91,,-0.0009
3/8/1985,1269.66,1272.2,1276.72,1268.33,,-0.0015
3/7/1985,1271.53,1280.37,1280.37,1270.54,,-0.0069
3/6/1985,1280.37,1291.85,1292.96,1275.93,,-0.0089
3/5/1985,1291.85,1289.53,1295.05,1285.11,,0.0018
3/4/1985,1289.53,1299.25,1301.68,1285.67,,-0.0076
3/1/1985,1299.36,1284.01,1305.87,1283.57,,0.012
